business_name,date,score,result,description,type
FA0001792,20151207,,PASS,,routine
FA0001804,20160105,,PASS,,routine
FA0001817,20151204,,PASS,,routine
FA0001829,20151207,,PASS,,routine
FA0001924,20150403,,PASS,,routine
FA0001935,20160204,,PASS,,routine
FA0001948,20151106,,PASS,,routine
FA0001954,20160127,,PASS,,routine
FA0001964,20151103,,PASS,,routine
FA0001968,20160202,,PASS,,routine
FA0002004,20151104,,PASS,,routine
FA0002020,20160210,,PASS,,routine
FA0002080,20160129,,PASS,,routine
FA0002125,20160120,,PASS,,routine
FA0002135,20150908,,PASS,,routine
FA0002136,20151202,,PASS,,routine
FA0002139,20160204,,PASS,,routine
FA0002146,20151216,,PASS,,routine
FA0002185,20151102,,PASS,,routine
FA0002223,20160210,,PASS,,routine
FA0002307,20160108,,PASS,,routine
FA0002313,20160106,,PASS,,routine
FA0002333,20160106,,PASS,,routine
FA0002347,20160105,,PASS,,routine
FA0002387,20160122,,PASS,,routine
FA0002691,20151104,,PASS,,routine
FA0002692,20151006,,PASS,,routine
FA0002698,20151028,,PASS,,routine
FA0002718,20151023,,PASS,,routine
FA0002765,20151014,,PASS,,routine
FA0002776,20151202,,PASS,,routine
FA0002789,20151021,,PASS,,routine
FA0002817,20151105,,PASS,,routine
FA0002834,20151103,,PASS,,routine
FA0002842,20151209,,PASS,,routine
FA0002848,20151002,,PASS,,routine
FA0002862,20151015,,PASS,,routine
FA0002862,20151015,,PASS,,routine
FA0002874,20160112,,PASS,,routine
FA0002879,20160204,,PASS,,routine
FA0002909,20160106,,PASS,,routine
FA0002911,20160111,,PASS,,routine
FA0002921,20151204,,PASS,,routine
FA0002979,20150909,,PASS,,routine
FA0003004,20151021,,PASS,,routine
FA0003028,20151016,,PASS,,routine
FA0003029,20150917,,PASS,,routine
FA0003056,20151208,,PASS,,routine
FA0003097,20160126,,PASS,,routine
FA0003186,20160205,,PASS,,routine
FA0003191,20160210,,PASS,,routine
FA0003195,20151222,,PASS,,routine
FA0003209,20151118,,PASS,,routine
FA0003222,20151201,,PASS,,routine
FA0003238,20160129,,PASS,,routine
FA0003307,20151229,,PASS,,routine
FA0003360,20160126,,PASS,,routine
FA0003361,20160203,,PASS,,routine
FA0003363,20151106,,PASS,,routine
FA0003364,20160122,,PASS,,routine
FA0003365,20160203,,PASS,,routine
FA0003381,20151201,,PASS,,routine
FA0003382,20151201,,PASS,,routine
FA0003400,20151104,,PASS,,routine
FA0003456,20151222,,PASS,,routine
FA0003470,20160105,,PASS,,routine
FA0003482,20151106,,PASS,,routine
FA0003487,20151002,,PASS,,routine
FA0003496,20160111,,PASS,,routine
FA0003531,20160208,,PASS,,routine
FA0003548,20151109,,PASS,,routine
FA0003549,20151109,,PASS,,routine
FA0003557,20151229,,PASS,,routine
FA0003558,20151223,,PASS,,routine
FA0003574,20160204,,PASS,,routine
FA0003578,20150421,,PASS,,routine
FA0003584,20150917,,PASS,,routine
FA0003595,20160129,,PASS,,routine
FA0003667,20160127,,PASS,,routine
FA0003680,20160127,,PASS,,routine
FA0003680,20160127,,PASS,,routine
FA0003706,20150902,,PASS,,routine
FA0003729,20151016,,PASS,,routine
FA0003751,20160105,,PASS,,routine
FA0003754,20160115,,PASS,,routine
FA0003756,20151120,,PASS,,routine
FA0003773,20151221,,PASS,,routine
FA0003829,20160115,,PASS,,routine
FA0003832,20160129,,PASS,,routine
FA0003834,20160106,,PASS,,routine
FA0003845,20160113,,PASS,,routine
FA0003846,20160210,,PASS,,routine
FA0003850,20151001,,PASS,,routine
FA0003856,20160112,,PASS,,routine
FA0003874,20151106,,PASS,,routine
FA0003884,20151104,,PASS,,routine
FA0003918,20151009,,PASS,,routine
FA0003957,20160106,,PASS,,routine
FA0003962,20151112,,PASS,,routine
FA0004023,20160129,,PASS,,routine
FA0004031,20160128,,PASS,,routine
FA0004034,20151014,,PASS,,routine
FA0004104,20160105,,PASS,,routine
FA0004177,20160112,,PASS,,routine
FA0004178,20160107,,PASS,,routine
FA0004178,20160107,,PASS,,routine
FA0004219,20151214,,PASS,,routine
FA0004296,20151109,,PASS,,routine
FA0004345,20160202,,PASS,,routine
FA0004353,20151120,,PASS,,routine
FA0004358,20151110,,PASS,,routine
FA0004359,20151110,,PASS,,routine
FA0004361,20151029,,PASS,,routine
FA0004366,20151014,,PASS,,routine
FA0004370,20160114,,PASS,,routine
FA0004371,20151028,,PASS,,routine
FA0004372,20160122,,PASS,,routine
FA0004444,20151222,,PASS,,routine
FA0004486,20160209,,PASS,,routine
FA0004487,20151208,,PASS,,routine
FA0004492,20151013,,PASS,,routine
FA0004499,20151008,,PASS,,routine
FA0004502,20151215,,PASS,,routine
FA0004568,20160113,,PASS,,routine
FA0004596,20151113,,PASS,,routine
FA0004598,20160120,,PASS,,routine
FA0004625,20160204,,PASS,,routine
FA0004686,20160204,,PASS,,routine
FA0004688,20151228,,PASS,,routine
FA0004762,20160203,,PASS,,routine
FA0004785,20160126,,PASS,,routine
FA0004866,20151113,,PASS,,routine
FA0004889,20151207,,PASS,,routine
FA0004903,20151104,,PASS,,routine
FA0004913,20151110,,PASS,,routine
FA0004965,20151030,,PASS,,routine
FA0004980,20160205,,PASS,,routine
FA0005007,20151201,,PASS,,routine
FA0005021,20160208,,PASS,,routine
FA0005052,20160209,,PASS,,routine
FA0005260,20160113,,PASS,,routine
FA0005301,20151013,,PASS,,routine
FA0005307,20160202,,PASS,,routine
FA0005328,20160208,,PASS,,routine
FA0005336,20160201,,PASS,,routine
FA0005446,20151221,,PASS,,routine
FA0005469,20151202,,PASS,,routine
FA0005490,20160112,,PASS,,routine
FA0005539,20160129,,PASS,,routine
FA0005591,20160210,,PASS,,routine
FA0005593,20160106,,PASS,,routine
FA0005596,20151110,,PASS,,routine
FA0005623,20160204,,PASS,,routine
FA0005624,20151120,,PASS,,routine
FA0005626,20160210,,PASS,,routine
FA0005629,20151102,,PASS,,routine
FA0005629,20151102,,PASS,,routine
FA0005671,20160129,,PASS,,routine
FA0005781,20160201,,PASS,,routine
FA0005787,20151112,,PASS,,routine
FA0005817,20151116,,PASS,,routine
FA0005932,20150914,,PASS,,routine
FA0005933,20160107,,PASS,,routine
FA0006010,20151030,,PASS,,routine
FA0006051,20151202,,PASS,,routine
FA0006092,20151210,,PASS,,routine
FA0006168,20151021,,PASS,,routine
FA0006169,20151023,,PASS,,routine
FA0006178,20151020,,PASS,,routine
FA0006258,20151027,,PASS,,routine
FA0006262,20160127,,PASS,,routine
FA0006273,20151020,,PASS,,routine
FA0006276,20160126,,PASS,,routine
FA0006280,20151020,,PASS,,routine
FA0006281,20151229,,PASS,,routine
FA0006300,20160128,,PASS,,routine
FA0006302,20151022,,PASS,,routine
FA0006305,20160202,,PASS,,routine
FA0006393,20151105,,PASS,,routine
FA0006393,20151105,,PASS,,routine
FA0006394,20151026,,PASS,,routine
FA0006397,20160120,,PASS,,routine
FA0006399,20140305,,PASS,,routine
FA0006411,20160120,,PASS,,routine
FA0006450,20160114,,PASS,,routine
FA0006619,20151103,,PASS,,routine
FA0006626,20160119,,PASS,,routine
FA0006642,20160203,,PASS,,routine
FA0006786,20160202,,PASS,,routine
FA0006916,20160210,,PASS,,routine
FA0006955,20151116,,PASS,,routine
FA0006969,20151009,,PASS,,routine
FA0007046,20160107,,PASS,,routine
FA0007083,20151014,,PASS,,routine
FA0007304,20151014,,PASS,,routine
FA0007826,20160129,,PASS,,routine
FA0007858,20160119,,PASS,,routine
FA0007968,20151201,,PASS,,routine
FA0008058,20160115,,PASS,,routine
FA0008058,20160115,,PASS,,routine
FA0009449,20160126,,PASS,,routine
FA0012531,20151209,,PASS,,routine
FA0012536,20160210,,PASS,,routine
FA0012564,20151106,,PASS,,routine
FA0012567,20160127,,PASS,,routine
FA0012624,20151008,,PASS,,routine
FA0012723,20160127,,PASS,,routine
FA0012751,20160115,,PASS,,routine
FA0012788,20151104,,PASS,,routine
FA0012818,20160204,,PASS,,routine
FA0013094,20151201,,PASS,,routine
FA0013165,20151015,,PASS,,routine
FA0013264,20160119,,PASS,,routine
FA0013282,20140205,,PASS,,routine
FA0013402,20151221,,PASS,,routine
FA0013611,20151102,,PASS,,routine
FA0013668,20160129,,PASS,,routine
FA0013880,20151029,,PASS,,routine
FA0013942,20151106,,PASS,,routine
FA0013946,20160115,,PASS,,routine
FA0014030,20160128,,PASS,,routine
FA0014063,20151109,,PASS,,routine
FA0014189,20151209,,PASS,,routine
FA0014451,20151207,,PASS,,routine
FA0014461,20160209,,PASS,,routine
FA0014557,20151216,,PASS,,routine
FA0014614,20160205,,PASS,,routine
FA0015119,20151116,,PASS,,routine
FA0015187,20151216,,PASS,,routine
FA0015236,20151229,,PASS,,routine
FA0015320,20160108,,PASS,,routine
FA0015404,20160208,,PASS,,routine
FA0015662,20160119,,PASS,,routine
FA0016291,20151014,,PASS,,routine
FA0016616,20151218,,PASS,,routine
FA0016755,20160107,,PASS,,routine
FA0016993,20160205,,PASS,,routine
FA0017120,20160205,,PASS,,routine
FA0017187,20160210,,PASS,,routine
FA0017222,20160209,,PASS,,routine
FA0017710,20151009,,PASS,,routine
FA0017728,20160129,,PASS,,routine
FA0017775,20160119,,PASS,,routine
FA0017943,20160203,,PASS,,routine
FA0018000,20160106,,PASS,,routine
FA0018047,20160115,,PASS,,routine
FA0018057,20151123,,PASS,,routine
FA0018244,20151201,,PASS,,routine
FA0018368,20160126,,PASS,,routine
FA0018881,20151113,,PASS,,routine
FA0018887,20151020,,PASS,,routine
FA0018916,20151109,,PASS,,routine
FA0018923,20151022,,PASS,,routine
FA0018962,20160205,,PASS,,routine
FA0019461,20160125,,PASS,,routine
FA0019495,20160104,,PASS,,routine
FA0019510,20160210,,PASS,,routine
FA0019734,20151016,,PASS,,routine
FA0019815,20151105,,PASS,,routine
FA0019925,20151204,,PASS,,routine
FA0020147,20151230,,PASS,,routine
FA0020244,20151109,,PASS,,routine
FA0028434,20151104,,PASS,,routine
FA0028495,20151110,,PASS,,routine
FA0028621,20151027,,PASS,,routine
FA0028632,20151014,,PASS,,routine
FA0028645,20160204,,PASS,,routine
FA0028658,20151001,,PASS,,routine
FA0028772,20151102,,PASS,,routine
FA0028990,20151029,,PASS,,routine
FA0029709,20160204,,PASS,,routine
FA0029884,20160204,,PASS,,routine
FA0029931,20160111,,PASS,,routine
FA0030115,20151110,,PASS,,routine
FA0030290,20160106,,PASS,,routine
FA0030480,20151201,,PASS,,routine
FA0030667,20151103,,PASS,,routine
FA0030695,20151230,,PASS,,routine
FA0031000,20160202,,PASS,,routine
FA0031007,20151006,,PASS,,routine
FA0031166,20151214,,PASS,,routine
FA0031593,20150908,,PASS,,routine
FA0031665,20160123,,PASS,,routine
FA0031986,20160111,,PASS,,routine
FA0032037,20151105,,PASS,,routine
FA0032688,20151117,,PASS,,routine
FA0032868,20160128,,PASS,,routine
FA0033970,20160108,,PASS,,routine
FA0040148,20151116,,PASS,,routine
FA0040624,20151023,,PASS,,routine
FA0040629,20151027,,PASS,,routine
FA0040795,20151208,,PASS,,routine
FA0040939,20151112,,PASS,,routine
FA0040941,20151211,,PASS,,routine
FA0040945,20150930,,PASS,,routine
FA0041219,20160120,,PASS,,routine
FA0041328,20151020,,PASS,,routine
FA0041443,20151027,,PASS,,routine
FA0041572,20151105,,PASS,,routine
FA0041848,20160127,,PASS,,routine
FA0042116,20151230,,PASS,,routine
FA0042155,20151103,,PASS,,routine
FA0042156,20151215,,PASS,,routine
FA0042325,20150922,,PASS,,routine
FA0042328,20160127,,PASS,,routine
FA0042380,20151204,,PASS,,routine
FA0042569,20160127,,PASS,,routine
FA0042590,20160119,,PASS,,routine
FA0042591,20160106,,PASS,,routine
FA0042738,20160121,,PASS,,routine
FA0042739,20160203,,PASS,,routine
FA0044085,20151103,,PASS,,routine
FA0044089,20160114,,PASS,,routine
FA0044449,20151216,,PASS,,routine
FA0044541,20151030,,PASS,,routine
FA0044636,20160122,,PASS,,routine
FA0045057,20151117,,PASS,,routine
FA0045107,20160121,,PASS,,routine
FA0045227,20160210,,PASS,,routine
FA0045617,20160114,,PASS,,routine
FA0045717,20151118,,PASS,,routine
FA0045750,20151102,,PASS,,routine
FA0045935,20151118,,PASS,,routine
FA0045943,20160107,,PASS,,routine
FA0045981,20151203,,PASS,,routine
FA0046694,20151104,,PASS,,routine
FA0046863,20150922,,PASS,,routine
FA0047000,20160204,,PASS,,routine
FA0047336,20160114,,PASS,,routine
FA0047762,20151102,,PASS,,routine
FA0047969,20160128,,PASS,,routine
FA0048485,20151103,,PASS,,routine
FA0048522,20151029,,PASS,,routine
FA0048522,20151029,,PASS,,routine
FA0049239,20150924,,PASS,,routine
FA0049250,20151201,,PASS,,routine
FA0049428,20151014,,PASS,,routine
FA0049496,20151013,,PASS,,routine
FA0049546,20151014,,PASS,,routine
FA0049965,20151210,,PASS,,routine
FA0050504,20160204,,PASS,,routine
FA0001071,20151112,,PASS,,routine
FA0001117,20150512,,PASS,,routine
FA0001175,20150925,,PASS,,routine
FA0001182,20150921,,PASS,,routine
FA0001196,20160129,,PASS,,routine
FA0001204,20151027,,PASS,,routine
FA0001266,20151020,,PASS,,routine
FA0001305,20150911,,PASS,,routine
FA0001357,20151015,,PASS,,routine
FA0001400,20150508,,PASS,,routine
FA0001499,20150924,,PASS,,routine
FA0001549,20151103,,PASS,,routine
FA0001567,20151116,,PASS,,routine
FA0001660,20150924,,PASS,,routine
FA0001693,20141110,,PASS,,routine
FA0001735,20160104,,PASS,,routine
FA0001748,20150917,,PASS,,routine
FA0001881,20141008,,PASS,,routine
FA0002231,20160119,,PASS,,routine
FA0002241,20160106,,PASS,,routine
FA0002478,20151016,,PASS,,routine
FA0002542,20150916,,PASS,,routine
FA0002583,20150915,,PASS,,routine
FA0002689,20151006,,PASS,,routine
FA0002817,20151105,,PASS,,routine
FA0002980,20160129,,PASS,,routine
FA0002986,20151020,,PASS,,routine
FA0003148,20151124,,PASS,,routine
FA0003184,20151028,,PASS,,routine
FA0003200,20150731,,PASS,,routine
FA0003336,20151216,,PASS,,routine
FA0003474,20150811,,PASS,,routine
FA0003514,20150529,,PASS,,routine
FA0003641,20151118,,PASS,,routine
FA0003656,20151026,,PASS,,routine
FA0003879,20151120,,PASS,,routine
FA0004021,20150902,,PASS,,routine
FA0004302,20150521,,PASS,,routine
FA0004370,20160114,,PASS,,routine
FA0004376,20151007,,PASS,,routine
FA0004396,20150814,,PASS,,routine
FA0004400,20160105,,PASS,,routine
FA0004495,20150904,,PASS,,routine
FA0004495,20150904,,PASS,,routine
FA0004496,20150910,,PASS,,routine
FA0004597,20151013,,PASS,,routine
FA0004629,20151223,,PASS,,routine
FA0004629,20151223,,PASS,,routine
FA0004697,20150825,,PASS,,routine
FA0004791,20160105,,PASS,,routine
FA0004877,20150922,,PASS,,routine
FA0004897,20151015,,PASS,,routine
FA0005052,20160209,,PASS,,routine
FA0005169,20151013,,PASS,,routine
FA0005541,20151009,,PASS,,routine
FA0005751,20151202,,PASS,,routine
FA0005803,20160114,,PASS,,routine
FA0005875,20160106,,PASS,,routine
FA0005878,20151209,,PASS,,routine
FA0005992,20151123,,PASS,,routine
FA0005996,20150922,,PASS,,routine
FA0006046,20160108,,PASS,,routine
FA0006385,20151118,,PASS,,routine
FA0006398,20160106,,PASS,,routine
FA0006407,20151028,,PASS,,routine
FA0006646,20160119,,PASS,,routine
FA0006646,20160119,,PASS,,routine
FA0007866,20151009,,PASS,,routine
FA0008029,20150817,,PASS,,routine
FA0014558,20151022,,PASS,,routine
FA0014710,20160106,,PASS,,routine
FA0014774,20151221,,PASS,,routine
FA0015034,20151021,,PASS,,routine
FA0017589,20151221,,PASS,,routine
FA0018032,20160202,,PASS,,routine
FA0018032,20160202,,PASS,,routine
FA0020147,20150812,,PASS,,routine
FA0028485,20160106,,PASS,,routine
FA0028645,20160204,,PASS,,routine
FA0030695,20151029,,PASS,,routine
FA0030750,20160125,,PASS,,routine
FA0031082,20160127,,PASS,,routine
FA0031666,20160204,,PASS,,routine
FA0032029,20150910,,PASS,,routine
FA0041842,20150930,,PASS,,routine
FA0042156,20160128,,PASS,,routine
FA0042325,20150922,,PASS,,routine
FA0042346,20150908,,PASS,,routine
FA0045058,20160129,,PASS,,routine
FA0045107,20160209,,PASS,,routine
FA0045617,20160114,,PASS,,routine
FA0046845,20151117,,PASS,,routine
FA0047534,20151104,,PASS,,routine
FA0047653,20151112,,PASS,,routine
FA0047969,20150805,,PASS,,routine
FA0048706,20151028,,PASS,,routine
FA0049580,20151015,,PASS,,routine
FA0049616,20160112,,PASS,,routine
FA0049681,20151119,,PASS,,routine
FA0049962,20150903,,PASS,,routine
FA0050283,20151015,,PASS,,routine
FA0K05998,20160113,,PASS,,routine
FA0001170,20151112,,PASS,,routine
FA0001368,20151110,,PASS,,routine
FA0001390,20150813,,PASS,,routine
FA0001555,20160122,,PASS,,routine
FA0001569,20151028,,PASS,,routine
FA0001831,20160114,,PASS,,routine
FA0001843,20151005,,PASS,,routine
FA0002074,20150831,,PASS,,routine
FA0002403,20151020,,PASS,,routine
FA0002530,20151016,,PASS,,routine
FA0002578,20150817,,PASS,,routine
FA0002645,20160208,,PASS,,routine
FA0002679,20160122,,PASS,,routine
FA0002700,20150728,,PASS,,routine
FA0002760,20150831,,PASS,,routine
FA0002884,20151102,,PASS,,routine
FA0002913,20151207,,PASS,,routine
FA0002929,20150812,,PASS,,routine
FA0003053,20150908,,PASS,,routine
FA0003058,20150811,,PASS,,routine
FA0003072,20150819,,PASS,,routine
FA0003204,20160208,,PASS,,routine
FA0003235,20151024,,PASS,,routine
FA0003412,20150901,,PASS,,routine
FA0003423,20150922,,PASS,,routine
FA0003505,20160112,,PASS,,routine
FA0003622,20151211,,PASS,,routine
FA0003788,20160113,,PASS,,routine
FA0003791,20150818,,PASS,,routine
FA0003799,20151202,,PASS,,routine
FA0003855,20160208,,PASS,,routine
FA0003924,20151009,,PASS,,routine
FA0003926,20151028,,PASS,,routine
FA0003994,20150922,,PASS,,routine
FA0004163,20151019,,PASS,,routine
FA0004185,20151030,,PASS,,routine
FA0004535,20150928,,PASS,,routine
FA0004628,20160121,,PASS,,routine
FA0004650,20150917,,PASS,,routine
FA0004741,20151016,,PASS,,routine
FA0004806,20150817,,PASS,,routine
FA0004828,20151028,,PASS,,routine
FA0004840,20150909,,PASS,,routine
FA0004944,20160113,,PASS,,routine
FA0004986,20151106,,PASS,,routine
FA0005043,20150910,,PASS,,routine
FA0005177,20160202,,PASS,,routine
FA0005308,20150914,,PASS,,routine
FA0005436,20151202,,PASS,,routine
FA0005725,20150923,,PASS,,routine
FA0005815,20151116,,PASS,,routine
FA0005856,20151118,,PASS,,routine
FA0005904,20151002,,PASS,,routine
FA0005920,20150807,,PASS,,routine
FA0006067,20151104,,PASS,,routine
FA0006096,20151215,,PASS,,routine
FA0006165,20150925,,PASS,,routine
FA0006235,20151215,,PASS,,routine
FA0006298,20151013,,PASS,,routine
FA0006318,20150825,,PASS,,routine
FA0006486,20151028,,PASS,,routine
FA0006589,20151006,,PASS,,routine
FA0006743,20151105,,PASS,,routine
FA0006753,20151030,,PASS,,routine
FA0006759,20160209,,PASS,,routine
FA0006792,20150903,,PASS,,routine
FA0006858,20150818,,PASS,,routine
FA0007091,20151006,,PASS,,routine
FA0007831,20150930,,PASS,,routine
FA0010686,20151216,,PASS,,routine
FA0012677,20150915,,PASS,,routine
FA0012721,20160209,,PASS,,routine
FA0012813,20150923,,PASS,,routine
FA0012929,20151021,,PASS,,routine
FA0013201,20150819,,PASS,,routine
FA0013249,20150831,,PASS,,routine
FA0013578,20151030,,PASS,,routine
FA0013613,20151002,,PASS,,routine
FA0013785,20160108,,PASS,,routine
FA0013793,20151026,,PASS,,routine
FA0013929,20151014,,PASS,,routine
FA0013937,20150925,,PASS,,routine
FA0014468,20151202,,PASS,,routine
FA0014513,20150902,,PASS,,routine
FA0014667,20151201,,PASS,,routine
FA0014780,20151001,,PASS,,routine
FA0015249,20151117,,PASS,,routine
FA0015632,20160106,,PASS,,routine
FA0016685,20150929,,PASS,,routine
FA0016709,20150928,,PASS,,routine
FA0016710,20151006,,PASS,,routine
FA0016854,20150904,,PASS,,routine
FA0017399,20151002,,PASS,,routine
FA0017776,20150917,,PASS,,routine
FA0017806,20150909,,PASS,,routine
FA0018024,20151118,,PASS,,routine
FA0018374,20151007,,PASS,,routine
FA0018918,20151117,,PASS,,routine
FA0019374,20151020,,PASS,,routine
FA0019585,20151230,,PASS,,routine
FA0019739,20160126,,PASS,,routine
FA0028603,20151009,,PASS,,routine
FA0028664,20160113,,PASS,,routine
FA0029511,20150812,,PASS,,routine
FA0029726,20151002,,PASS,,routine
FA0030121,20150924,,PASS,,routine
FA0030346,20151029,,PASS,,routine
FA0030847,20151119,,PASS,,routine
FA0031616,20160205,,PASS,,routine
FA0031764,20150922,,PASS,,routine
FA0031765,20151202,,PASS,,routine
FA0031767,20151016,,PASS,,routine
FA0032366,20151014,,PASS,,routine
FA0040034,20160125,,PASS,,routine
FA0041407,20151026,,PASS,,routine
FA0042033,20160125,,PASS,,routine
FA0042823,20160107,,PASS,,routine
FA0043647,20151029,,PASS,,routine
FA0044645,20150918,,PASS,,routine
FA0044801,20151005,,PASS,,routine
FA0045981,20150729,,PASS,,routine
FA0046018,20150914,,PASS,,routine
FA0046451,20151014,,PASS,,routine
FA0046538,20160104,,PASS,,routine
FA0046758,20150904,,PASS,,routine
FA0046760,20150925,,PASS,,routine
FA0047587,20151117,,PASS,,routine
FA0048976,20150923,,PASS,,routine
FA0049495,20150807,,PASS,,routine
FA0049911,20150810,,PASS,,routine
FA0050301,20151201,,PASS,,routine
FA0001059,20150901,,PASS,,routine
FA0001144,20160118,,PASS,,routine
FA0001403,20150910,,PASS,,routine
FA0002132,20151230,,PASS,,routine
FA0002577,20151116,,PASS,,routine
FA0002647,20160126,,PASS,,routine
FA0003211,20150901,,PASS,,routine
FA0003289,20151027,,PASS,,routine
FA0003628,20151208,,PASS,,routine
FA0003958,20150914,,PASS,,routine
FA0004346,20160201,,PASS,,routine
FA0004660,20150925,,PASS,,routine
FA0005174,20151019,,PASS,,routine
FA0005221,20160205,,PASS,,routine
FA0005295,20151019,,PASS,,routine
FA0005365,20151020,,PASS,,routine
FA0005376,20151007,,PASS,,routine
FA0005428,20151130,,PASS,,routine
FA0005755,20151229,,PASS,,routine
FA0006078,20151216,,PASS,,routine
FA0006110,20150818,,PASS,,routine
FA0006119,20151123,,PASS,,routine
FA0010573,20151007,,PASS,,routine
FA0012547,20151001,,PASS,,routine
FA0015240,20151019,,PASS,,routine
FA0015508,20151120,,PASS,,routine
FA0016287,20150827,,PASS,,routine
FA0017594,20151020,,PASS,,routine
FA0018023,20151124,,PASS,,routine
FA0019545,20150707,,PASS,,routine
FA0020160,20160106,,PASS,,routine
FA0020250,20151027,,PASS,,routine
FA0030143,20160201,,PASS,,routine
FA0032112,20151202,,PASS,,routine
FA0032497,20150930,,PASS,,routine
FA0032503,20160113,,PASS,,routine
FA0042319,20151102,,PASS,,routine
FA0043457,20151120,,PASS,,routine
FA0044662,20151116,,PASS,,routine
FA0046362,20151125,,PASS,,routine
FA0046425,20151021,,PASS,,routine
FA0046429,20151013,,PASS,,routine
FA0048552,20150915,,PASS,,routine
FA0001045,20151124,,PASS,,routine
FA0001061,20151230,,PASS,,routine
FA0001102,20150615,,PASS,,routine
FA0001104,20151002,,PASS,,routine
FA0001114,20150930,,PASS,,routine
FA0001134,20160108,,PASS,,routine
FA0001149,20150512,,PASS,,routine
FA0001156,20150807,,PASS,,routine
FA0001179,20160208,,PASS,,routine
FA0001184,20150921,,PASS,,routine
FA0001194,20151020,,PASS,,routine
FA0001209,20151001,,PASS,,routine
FA0001217,20151124,,PASS,,routine
FA0001248,20150818,,PASS,,routine
FA0001251,20151028,,PASS,,routine
FA0001260,20150824,,PASS,,routine
FA0001328,20160107,,PASS,,routine
FA0001331,20150202,,PASS,,routine
FA0001332,20151204,,PASS,,routine
FA0001333,20151117,,PASS,,routine
FA0001374,20151124,,PASS,,routine
FA0001418,20151202,,PASS,,routine
FA0001426,20151113,,PASS,,routine
FA0001481,20151105,,PASS,,routine
FA0001496,20151016,,PASS,,routine
FA0001515,20150908,,PASS,,routine
FA0001589,20151029,,PASS,,routine
FA0001591,20151029,,PASS,,routine
FA0001616,20151113,,PASS,,routine
FA0001636,20151203,,PASS,,routine
FA0001681,20151021,,PASS,,routine
FA0001695,20151204,,PASS,,routine
FA0001721,20151026,,PASS,,routine
FA0001733,20150929,,PASS,,routine
FA0001736,20150918,,PASS,,routine
FA0001746,20130919,,PASS,,routine
FA0001755,20151104,,PASS,,routine
FA0001760,20151013,,PASS,,routine
FA0001775,20151110,,PASS,,routine
FA0001810,20150911,,PASS,,routine
FA0001813,20160104,,PASS,,routine
FA0001825,20151015,,PASS,,routine
FA0001827,20151014,,PASS,,routine
FA0001850,20151123,,PASS,,routine
FA0001869,20160126,,PASS,,routine
FA0001879,20150929,,PASS,,routine
FA0001883,20151102,,PASS,,routine
FA0001914,20150929,,PASS,,routine
FA0001923,20151030,,PASS,,routine
FA0001923,20151030,,PASS,,routine
FA0001932,20151030,,PASS,,routine
FA0001932,20151030,,PASS,,routine
FA0001936,20160204,,PASS,,routine
FA0001949,20150612,,PASS,,routine
FA0001958,20150816,,PASS,,routine
FA0001961,20151112,,PASS,,routine
FA0001963,20151112,,PASS,,routine
FA0001972,20151123,,PASS,,routine
FA0001980,20160201,,PASS,,routine
FA0002063,20150910,,PASS,,routine
FA0002075,20160122,,PASS,,routine
FA0002088,20160203,,PASS,,routine
FA0002090,20150925,,PASS,,routine
FA0002144,20151007,,PASS,,routine
FA0002224,20151208,,PASS,,routine
FA0002233,20151120,,PASS,,routine
FA0002237,20160209,,PASS,,routine
FA0002242,20151125,,PASS,,routine
FA0002268,20150818,,PASS,,routine
FA0002337,20160125,,PASS,,routine
FA0002358,20151124,,PASS,,routine
FA0002360,20151116,,PASS,,routine
FA0002373,20160113,,PASS,,routine
FA0002381,20151009,,PASS,,routine
FA0002384,20151124,,PASS,,routine
FA0002398,20151006,,PASS,,routine
FA0002412,20151112,,PASS,,routine
FA0002412,20151112,,PASS,,routine
FA0002424,20150807,,PASS,,routine
FA0002464,20160209,,PASS,,routine
FA0002465,20150923,,PASS,,routine
FA0002468,20151030,,PASS,,routine
FA0002476,20160114,,PASS,,routine
FA0002493,20151106,,PASS,,routine
FA0002506,20151023,,PASS,,routine
FA0002518,20151124,,PASS,,routine
FA0002533,20150923,,PASS,,routine
FA0002543,20160119,,PASS,,routine
FA0002560,20151019,,PASS,,routine
FA0002568,20150918,,PASS,,routine
FA0002579,20151123,,PASS,,routine
FA0002582,20151016,,PASS,,routine
FA0002641,20151020,,PASS,,routine
FA0002642,20160129,,PASS,,routine
FA0002658,20151029,,PASS,,routine
FA0002675,20160202,,PASS,,routine
FA0002688,20151014,,PASS,,routine
FA0002706,20160202,,PASS,,routine
FA0002713,20150930,,PASS,,routine
FA0002740,20151117,,PASS,,routine
FA0002747,20160209,,PASS,,routine
FA0002752,20151006,,PASS,,routine
FA0002759,20150915,,PASS,,routine
FA0002764,20151006,,PASS,,routine
FA0002778,20150929,,PASS,,routine
FA0002787,20150922,,PASS,,routine
FA0002820,20151007,,PASS,,routine
FA0002820,20151007,,PASS,,routine
FA0002825,20151016,,PASS,,routine
FA0002855,20151118,,PASS,,routine
FA0002872,20151119,,PASS,,routine
FA0002883,20151109,,PASS,,routine
FA0002892,20151204,,PASS,,routine
FA0002897,20160115,,PASS,,routine
FA0002916,20151124,,PASS,,routine
FA0002930,20151118,,PASS,,routine
FA0002935,20151230,,PASS,,routine
FA0002973,20150824,,PASS,,routine
FA0002978,20151006,,PASS,,routine
