business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
FA0029011,WINGSTOP RESTAURANT,3308 EL CAMINO AVE STE 100,SACRAMENTO,CA,95821,,,+19164829464
FA0001557,SAINT IGNATIUS LOYOLA PARISH,3235 ARDEN WAY,SACRAMENTO,CA,95825,38.59711044,-121.3890703,+19164829666
FA0048947,SPORTS AUTHORITY,3350 ARDEN WAY,SACRAMENTO,CA,95825,,,+19164830122
FA0005036,SUBWAY SANDWICHES #976,2545 MARCONI AVE ,SACRAMENTO,CA,95821,38.61831393,-121.4025484,+19164830200
FA0029716,WATT AVE CHEVRON,4300 WATT AVE ,SACRAMENTO,CA,95821,38.64252801,-121.3827165,+19164830909
FA0002582,COUNTRY CLUB FOOD & LIQUOR,3407 EL CAMINO AVE,SACRAMENTO,CA,95821,,,+19164831130
FA0002939,SHOGUN SUSHI,7330 FAIR OAKS BLVD 10,CARMICHAEL,CA,95608,,,+19164831224
FA0006630,RITE AID #6079,1730 WATT AVE ,SACRAMENTO,CA,95825,38.59711117,-121.3818742,+19164831361
FA0002890,MR PICKLES SANDWICH SHOP,5900 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164831434
FA0017391,WENDY'S #665,2646 WATT AVE ,SACRAMENTO,CA,95821,,,+19164831539
FA0003663,FAMOUS KABOB,1290 FULTON AVE 3,SACRAMENTO,CA,95825,,,+19164831700
FA0006629,JACK IN THE BOX #592,1661 WATT AVE ,SACRAMENTO,CA,95864,,,+19164831769
FA0004986,BEL AIR SUPERMARKET #511 [Bakery],4005 MANZANITA AVE ,CARMICHAEL,CA,95608,38.6386034,-121.3290019,+19164832691
FA0019310,AFC SUSHI @ BEL AIR #511,4005 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164832691
FA0015331,KFC - A & W,4219 MARCONI AVE,SACRAMENTO,CA,95821,,,+19164832728
FA0013093,CREEKSIDE OAKS,1715 CREEKSIDE DR,FOLSOM,CA,95630,,,+19164833347
FA0019487,RITE AID #6080,1309 FULTON AVE ,SACRAMENTO,CA,95825,38.58911272,-121.4020434,+19164833486
FA0002270,OCEAN FISH & CHIPS,2558 COTTAGE WAY ,SACRAMENTO,CA,95825,,,+19164833730
FA0030243,PIZZA GUYS,1310 A FULTON AVE ,SACRAMENTO,CA,95825,,,+19164834444
FA0001760,DEL NORTE,3040 BECERRA WAY ,SACRAMENTO,CA,95821,,,+19164835111
FA0003692,TARGET STORE #312 [Restaurant],1919 FULTON AVE,SACRAMENTO,CA,95825,,,+19164836093
FA0002941,ADALBERTO'S MEXICAN FOOD,7400 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164836301
FA0005046,RUBIO'S BAJA GRILL,2820 MARCONI AVE 1,SACRAMENTO,CA,95821,,,+19164836643
FA0014476,PANERA BREAD,7901 GREENBACK LN ,CITRUS HEIGHTS,CA,95610,,,+19164836751
FA0040812,PANERA BREAD,3328 EL CAMINO AVE STE 100,SACRAMENTO,CA,95821,,,+19164836751
FA0002493,STOP & SHOP,2533 EDISON AVE ,SACRAMENTO,CA,95821,,,+19164837231
FA0007733,JACKSON CATERING & EVENTS,1120 FULTON AVE N,SACRAMENTO,CA,95825,,,+19164837300
FA0003685,TEXAS WEST BARBEQUE,1600 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164837427
FA0032092,WILLHAVIN SHELL,3510 FAIR OAKS BLVD ,SACRAMENTO,CA,95864,,,+19164837568
FA0003716,JAMBA JUICE #62,2914 FULTON AVE 62,SACRAMENTO,CA,95821,38.61949401,-121.3997996,+19164837600
FA0002268,AL'S LIQUOR,2538 COTTAGE WAY ,SACRAMENTO,CA,95825,,,+19164837919
FA0041226,ROSEWOOD TERRACE CARE & REHAB-LHCF,6041 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,38.61141669,-121.3295055,+19164838103
FA0030879,AFC SUSHI @ RALEY'S 431,5159 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,38.59744727,-121.3451724,+19164839033
FA0002884,RALEY'S SUPERMARKET #431 [BAKERY/ PEET'S COFFEE],5159 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164839033
FA0050260,UNITARIAN UNIVERSALIST CHURCH (UUSS),2425 SIERRA BLVD,SACRAMENTO,CA,95825,,,+19164839283
FA0013613,SAFEWAY #1530 [STARBUCKS],3320 ARDEN WAY ,SACRAMENTO,CA,95825,38.59492407,-121.3862559,+19164839389
FA0028662,AFC SUSHI @ SAFEWAY #1530,3320 ARDEN WAY ,SACRAMENTO,CA,95825,38.59504407,-121.3871559,+19164839389
FA0002945,DENNY'S RESTAURANT #1945,7433 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164839622
FA0032116,MY GOODS MARKET #5519,3480 FAIR OAKS BLVD ,SACRAMENTO,CA,95864,,,+19164841020
FA0031618,EAGLE GAS & LIQUOR,4646 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,+19164841174
FA0006798,MISSION LIQUOR & DELI,4654 WHITNEY AVE ,SACRAMENTO,CA,95821,,,+19164841461
FA0005000,DAIRY HEAVEN,4545 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164841785
FA0030757,PRICE CUTTER MARKET,3033 HURLEY WAY STE 106,SACRAMENTO,CA,95864,,,+19164842000
FA0047120,EDIBLE ARRANGEMENTS,2621 MARCONI AVE,SACRAMENTO,CA,95821,,,+19164843411
FA0041840,STARBUCKS COFFEE  # 11776,6013 FLORIN RD P-1,SACRAMENTO,CA,95823,,,+19164844820
FA0003710,LA ROSA BLANCA,2813 FULTON AVE ,SACRAMENTO,CA,95821,,,+19164846104
FA0001619,CHINA TASTE,3510 AUBURN BLVD 10,SACRAMENTO,CA,95821,,,+19164846271
FA0012574,PAPA MURPHY'S PIZZA,2805 MARCONI AVE 3,SACRAMENTO,CA,95821,38.61836801,-121.397598,+19164846900
FA0044991,NOODLES & COMPANY,2435 FAIR OAKS BLVD,SACRAMENTO,CA,95825,,,+19164847250
FA0014816,PAPA MURPHY'S TAKE & BAKE PIZZA,4340 ARDEN WAY ,SACRAMENTO,CA,95864,38.59526389,-121.3626402,+19164847272
FA0005094,ALDANBERTO'S MEXICAN FOOD,5104 MARCONI AVE ,CARMICHAEL,CA,95608,,,+19164847578
FA0002853,SAVE MART SUPERMARKET #625 [BAKERY],2501 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,+19164847994
FA0006873,AMERICAN RIVER COLLEGE,4700 COLLEGE OAK DR ,SACRAMENTO,CA,95841,38.64935019,-121.3482922,+19164848218
FA0019084,ARAMARK RSS CAFETERIA [SUBWAY],4700 COLLEGE OAK DR ,SACRAMENTO,CA,95841,38.64995019,-121.3487922,+19164848218
FA0017009,SUBWAY SANDWICHES #26412,4005 MANZANITA AVE STE 54,CARMICHAEL,CA,95608,38.6383634,-121.3292019,+19164849200
FA0031652,CHEVRON CE 30128,4430 AUBURN BLVD ,SACRAMENTO,CA,95841,,,+19164849710
FA0039856,WINDING COMMONS,6017 WINDING WAY ,CARMICHAEL,CA,95608,,,+19164850100
FA0003688,KABOB HOUSE,1726 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164850163
FA0043759,WALGREENS #4170,4200 ARDEN WAY,SACRAMENTO,CA,95864,,,+19164850253
FA0005086,CVS/PHARMACY #9809,4959 MARCONI AVE,CARMICHAEL,CA,95608,,,+19164851335
FA0013182,BENTO BOX,2449 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,+19164851376
FA0015099,DOLLAR TREE STORE #1976,3308 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164851673
FA0046968,NEROE'S INC,6451 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164851886
FA0031891,ARCO AM/PM,4745 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,+19164852076
FA0013599,SUBWAY #2717,4712 MANZANITA AVE ,CARMICHAEL,CA,95608,38.6493913,-121.3276029,+19164852200
FA0002862,MIYAGI BAR & SUSHI,2580 FAIR OAKS BLVD 26,SACRAMENTO,CA,95825,,,+19164852299
FA0002879,BELLA BRU,5038 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164852883
FA0031759,ARCO AM/PM #4398,3921 WATT AVE ,SACRAMENTO,CA,95821,,,+19164853229
FA0005085,ROUND TABLE PIZZA #4,4949 MARCONI AVE C,CARMICHAEL,CA,95608,,,+19164853578
FA0001636,S.P. LIQUORS INC,4554 AUBURN BLVD ,SACRAMENTO,CA,95841,,,+19164853734
FA0005299,THAI HOUSE RESTAURANT,527 MUNROE ST A,SACRAMENTO,CA,95825,,,+19164853888
FA0003720,CRAZY SUSHI,3100 FULTON AVE 103,SACRAMENTO,CA,95821,,,+19164854060
FA0004989,ROUND TABLE PIZZA #10,4005 MANZANITA AVE 46,CARMICHAEL,CA,95608,,,+19164854209
FA0016262,EL POLLO FELIZ,4717 WHITNEY AVE ,CARMICHAEL,CA,95608,38.62868856,-121.3543214,+19164854446
FA0012818,WOODY'S,2316 WATT AVE ,SACRAMENTO,CA,95825,,,+19164854886
FA0002937,BLUE SKY CHINESE RESTAURANT,7323 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164855311
FA0014796,ARCO AM/PM #5337,6337 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,38.61666591,-121.3291155,+19164855482
FA0003190,HILLTOP TAVERN,4757 FOLSOM BLVD ,SACRAMENTO,CA,95819,,,+19164855630
FA0004993,T M NOODLE,4110 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164855962
FA0041417,CHIPOTLE MEXICAN GRILL INC,3328 EL CAMINO AVE,SACRAMENTO,CA,95821,,,+19164856305
FA0002844,SUMO SUSHI,2338 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,+19164856433
FA0001552,JIMBOY'S TACOS #7,3033 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164856616
FA0032572,STARBUCKS COFFEE COMPANY,6908 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164856798
FA0001375,STARBUCKS COFFEE COMPANY #568,2601 MARCONI AVE A,SACRAMENTO,CA,95821,38.6180646,-121.4001253,+19164856922
FA0002848,ZINFANDEL GRILLE,2384 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,+19164857100
FA0019290,CHICORY COFFEE & TEA,1131 11TH ST ,SACRAMENTO,CA,95814,38.57799914,-121.4926607,+19164857557
FA0005004,FIREBIRD  RESTAURANT,4715 MANZANITA AVE,CARMICHAEL,CA,95608,,,+19164857747
FA0002863,PEET'S COFFEE & TEA,2580 FAIR OAKS BLVD 2,SACRAMENTO,CA,95825,38.57360236,-121.4018957,+19164857887
FA0004985,DOLLAR TREE STORE,4005 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164858155
FA0003669,MOUNTAIN MIKE'S PIZZA,1319 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164858314
FA0002874,CHINOIS CITY WOK,3535 FAIR OAKS BLVD A,SACRAMENTO,CA,95864,,,+19164858690
FA0032348,FULTON CHEVRON,2500 FULTON AVE ,SACRAMENTO,CA,95821,,,+19164859100
FA0019327,ALDAR ACADEMY,4436 ENGLE RD ,SACRAMENTO,CA,95821,38.63156832,-121.3604515,+19164859685
FA0002604,MOUNTAIN MIKE'S PIZZA,5019 EL CAMINO AVE ,CARMICHAEL,CA,95608,,,+19164861010
FA0031314,STARBUCKS COFFEE CO,3045 ARDEN WAY 100,SACRAMENTO,CA,95825,,,+19164861204
FA0005039,I LOVE TERIYAKI,2617 MARCONI AVE ,SACRAMENTO,CA,95821,,,+19164861717
FA0003689,MARRAKECH MOROCCAN RESTAURANT,1833 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164861944
FA0012674,CARL'S JR RESTAURANT #8759,2795 FULTON AVE,SACRAMENTO,CA,95821,,,+19164862894
FA0003721,EXPRESS LIQUOR & FOOD,3100 FULTON AVE A,SACRAMENTO,CA,95821,,,+19164862932
FA0031887,MANZANITA AM/PM,4101 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164863529
FA0002315,ATRIUM ELDERLY HOUSING,5757 CYPRESS AVE,CARMICHAEL,CA,95608,,,+19164863533
FA0001573,ROUND TABLE PIZZA,4341 ARDEN WAY,SACRAMENTO,CA,95864,,,+19164864006
FA0005005,LI'S MONGOLIAN BBQ,4725 MANZANITA AVE ,CARMICHAEL,CA,95608,,,+19164864168
FA0014465,BURGER KING #17876,3409 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164864859
FA0006675,WAFFLE SHOP,4641 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,+19164864888
FA0005301,LEMON GRASS RESTAURANT,601 MUNROE ST,SACRAMENTO,CA,95825,,,+19164864891
FA0002929,SMART & FINAL [Restaurant],7223 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164866327
FA0031712,ADVENTIST BOOK CENTER,5207 MADISON AVE G,SACRAMENTO,CA,95841,,,+19164867730
FA0045657,BABYLON CITY MARKET,1745 WATT AVE,SACRAMENTO,CA,95825,,,+19164867777
FA0013578,SACRAMENTO GROCERY OUTLET,3431 WATT AVE,SACRAMENTO,CA,95821,,,+19164867920
FA0014806,ARCO #0442,4224 MARCONI AVE ,SACRAMENTO,CA,95821,38.61730024,-121.3649641,+19164868144
FA0018964,DEL PASO PROPERTIES LTD,2135 DALE AVE ,SACRAMENTO,CA,95815,38.60472778,-121.462905,+19164868234
FA0003709,SAM'S SUB SHOP #3,2766 FULTON AVE ,SACRAMENTO,CA,95821,,,+19164868333
FA0046170,MAITA TOYOTA CAFE,2500 AUBURN BLVD,SACRAMENTO,CA,95821,,,+19164868500
FA0019225,INDIA FIJI FOOD & FASHION,3421 EL CAMINO AVE,SACRAMENTO,CA,95821,,,+19164868609
FA0030567,DUGOUT DELI,2552 COTTAGE WAY ,SACRAMENTO,CA,95825,38.60298431,-121.4024792,+19164868766
FA0040513,CARMICHAEL PRESBYTERIAN CHURCH,5645 MARCONI AVE ,CARMICHAEL,CA,95608,,,+19164869081
FA0003695,WAFFLE SQUARE,2107 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164869512
FA0005044,HOUSE OF CHAN,2720 MARCONI AVE ,SACRAMENTO,CA,95821,,,+19164869621
FA0028711,INTERNATIONAL MARKET,1345 FULTON AVE ,SACRAMENTO,CA,95825,38.59003869,-121.4021285,+19164870101
FA0002478,ERNIE'S INTERLUDE,2926 EASTERN AVE ,SACRAMENTO,CA,95821,,,+19164870349
FA0005007,MARK & MONICA'S,4751 MANZANITA AVE,CARMICHAEL,CA,95608,,,+19164871010
FA0003667,FIELD HOUSE SACRAMENTO,1310 FULTON AVE D,SACRAMENTO,CA,95825,,,+19164871045
FA0002854,CHIPOTLE MEXICAN GRILL,2517 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,+19164871125
FA0018392,A TASTE OF HOMEMADE,6428 FAIR OAKS BLVD B,CARMICHAEL,CA,95608,38.61822946,-121.3274685,+19164871281
FA0002873,CAFE VINOTECA,3535 FAIR OAKS BLVD C,SACRAMENTO,CA,95864,,,+19164871331
FA0003698,LA FLOR PUPUSAS GRILL,2440 FULTON AVE 15,SACRAMENTO,CA,95825,,,+19164871549
FA0001635,GRANITE'S SUBS WINGS & THINGS,4443 AUBURN BLVD J K,SACRAMENTO,CA,95841,,,+19164873321
FA0003641,ON THE Y,670 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164873731
FA0001567,THE LONG SHOT,4239 ARDEN WAY ,SACRAMENTO,CA,95864,,,+19164873898
FA0031646,ARDEN WAY WINE & LIQUOR,4231 ARDEN WAY,SACRAMENTO,CA,95864,,,+19164874204
FA0002916,JAYNE'S BOTTLE SHOP,6445 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164874312
FA0001566,19 HANDLES PUB & GRILL,4233 ARDEN WAY,SACRAMENTO,CA,95864,,,+19164874979
FA0002591,DONUT FAIR,4100 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,+19164875715
FA0005585,DISCOUNT MARKET LIQUOR & GROCERY,3805 PASADENA AVE A,SACRAMENTO,CA,95821,,,+19164876288
FA0005109,JACK IN THE BOX #494,5845 MARCONI AVE ,CARMICHAEL,CA,95608,,,+19164876876
FA0003696,STARBUCKS COFFEE #11238,2119 FULTON AVE ,SACRAMENTO,CA,95825,38.60408944,-121.4017968,+19164877024
FA0002579,SEE'S CANDIES #41,3372 EL CAMINO AVE,SACRAMENTO,CA,95821,,,+19164877664
FA0005108,EL PAPAGAYO,5804 MARCONI AVE ,CARMICHAEL,CA,95608,,,+19164877742
FA0002578,SAM'S CLUB #6623 [Restaurant],3360 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,+19164878242
FA0032349,7-ELEVEN STORE #2365-39572C,1300 FULTON AVE ,SACRAMENTO,CA,95825,,,+19164878666
FA0002858,GRATEFUL BREAD COMPANY,2543 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,38.57627701,-121.4033547,+19164879179
FA0001563,MCDONALD'S #25602,3412 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164880595
FA0003671,KING'S WINE & LIQUOR,1328 FULTON AVE,SACRAMENTO,CA,95825,,,+19164880811
FA0014409,CAFE LE MONDE,2200 RIVER PLAZA DR ,SACRAMENTO,CA,95833,38.60558158,-121.5183965,+19164880863
FA0002882,EL FORASTERO,5116 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164881416
FA0030667,PLAN B2,555 LA SIERRA DR ,SACRAMENTO,CA,95864,,,+19164881500
FA0006638,HOMETOWN BUFFET #219,2344 WATT AVE ,SACRAMENTO,CA,95825,,,+19164881502
FA0010694,MISSION CARMICHAEL HLTHCARE-LHCF,3630 MISSION AVE ,CARMICHAEL,CA,95608,38.63094777,-121.354185,+19164881580
FA0005940,THE DECK,119 SCRIPPS DR,SACRAMENTO,CA,95825,38.57144595,-121.4078625,+19164881812
FA0045992,KIKKA @ WHOLE FOODS SACRAMENTO,4315 ARDEN WAY,SACRAMENTO,CA,95864,,,+19164882800
FA0007091,WHOLE FOODS MARKET CALIFORNIA INC [DELI],4315 ARDEN WAY ,SACRAMENTO,CA,95864,,,+19164882800
FA0032310,RILEY STREET CHEVERON,1020 RILEY ST ,FOLSOM,CA,95630,,,+19164883666
FA0032312,GREENBACK CHEVRON,9881 GREENBACK LN ,FOLSOM,CA,95630,,,+19164883666
FA0029736,BLUE RAVINE 76,1024 E BIDWELL ST,FOLSOM,CA,95630,,,+19164883666
FA0003686,EGGIES RESTAURANT,1650 FULTON AVE ,SACRAMENTO,CA,95864,,,+19164884356
FA0001642,FOOTHILL SKATE INN,4700 AUBURN BLVD,SACRAMENTO,CA,95841,38.65265259,-121.3544883,+19164884701
FA0001570,MANDARIN RESTAURANT,4321 ARDEN WAY ,SACRAMENTO,CA,95864,,,+19164884794
FA0015268,CRAZY FOR YOGURT INC,5150 ARDEN WAY ,CARMICHAEL,CA,95608,38.59484759,-121.3451099,+19164885151
FA0002864,FINS MARKET AND GRILL,2610 FAIR OAKS BLVD ,SACRAMENTO,CA,95864,,,+19164885200
FA0002913,99 CENTS ONLY STORES #176,6431 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164885281
FA0002573,FLAPJACKS,2721 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,+19164885440
FA0002872,SIERRA ARDEN LIQUOR,"3516 FAIR OAKS BLVD, #C",SACRAMENTO,CA,95864,,,+19164885484
FA0012598,STARBUCKS COFFEE #5550,4005 MANZANITA AVE 11,CARMICHAEL,CA,95608,38.6376434,-121.3298019,+19164885932
FA0005090,5 STAR LIQUOR #102,5038 MARCONI AVE,CARMICHAEL,CA,95608,,,+19164886077
FA0041348,MOUNTAIN MANOR,6101 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,38.61207687,-121.3292849,+19164887211
FA0013560,PAPA MURPHYS TAKE AND BAKE,6470 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,38.61892176,-121.3276526,+19164887272
FA0006632,CHUNG KING BUFFET,1853 WATT AVE ,SACRAMENTO,CA,95825,,,+19164887474
FA0006646,CONCOURSE CAFE [Restaurant],2600 WATT AVE ,SACRAMENTO,CA,95821,,,+19164887545
FA0002938,MCDONALD'S #0839,7329 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164888233
FA0002598,EL PALMAR MEXICAN RESTAURANT,2452 MISSION AVE ,CARMICHAEL,CA,95608,,,+19164888320
FA0014348,THE SANDWICH SPOT,2820 MARCONI AVE STE 1B,SACRAMENTO,CA,95821,38.61762234,-121.3971518,+19164888545
FA0001548,WIENERSCHNITZEL #263,2737 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164888586
FA0006611,WHITNEY OAKS CARE CENTER,3529 WALNUT AVE ,CARMICHAEL,CA,95608,38.62915174,-121.3472255,+19164888601
FA0017218,ROMA'S PIZZA AND PASTA,6530 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164889800
FA0033970,CROATIAN AMERICAN CULTURAL,3730 AUBURN BLVD ,SACRAMENTO,CA,95821,,,+19164890339
FA0002593,SUBWAY SANDWICHES & SALADS,4120 EL CAMINO AVE A,SACRAMENTO,CA,95821,38.60983039,-121.3682396,+19164890424
FA0006663,HONEY DONUTS,3465 WATT AVE NBR 117,SACRAMENTO,CA,95821,38.6279739,-121.3832402,+19164891129
FA0031007,ROXY RESTAURANT,2381 FAIR OAKS BLVD 3,SACRAMENTO,CA,95825,,,+19164892000
FA0002313,ELKS LODGE #2103,5631 CYPRESS AVE,CARMICHAEL,CA,95608,,,+19164892103
FA0001630,HERITAGE OAKS HOSPITAL-LHCF,4250 AUBURN BLVD ,SACRAMENTO,CA,95841,38.6430624,-121.3647386,+19164893336
FA0016837,WINONA CAFE,3222 WINONA WAY ,NORTH HIGHLANDS,CA,95660,38.65085076,-121.3891986,+19164894135
FA0001549,MAPLE ROOM,2740 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164894207
FA0005052,DEL PASO COUNTRY CLUB [Restaurant],3333 MARCONI AVE ,SACRAMENTO,CA,95821,,,+19164894264
FA0001560,DAIRY QUEEN,3341 ARDEN WAY ,SACRAMENTO,CA,95825,,,+19164894473
FA0007623,DOMINO'S PIZZA,7250 FAIR OAKS BLVD STE B,CARMICHAEL,CA,95608,,,+19164894800
FA0002935,KAY BEE LIQUORS,7313 FAIR OAKS BLVD,CARMICHAEL,CA,95608,,,+19164894968
FA0002347,CALLISON'S,1011 DEL PASO BLVD,SACRAMENTO,CA,95815,,,+19164895050
FA0005300,JACKS URBAN EATS,545 MUNROE ST,SACRAMENTO,CA,95825,,,+19164895223
FA0002911,PALM STREET PUB & GRILL,6416 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164895484
FA0013573,BASKIN-ROBBINS #2273,4355 ARDEN WAY ,SACRAMENTO,CA,95864,38.59639278,-121.3626834,+19164895833
FA0002942,JIMBOY'S TACOS #100,7401 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,+19164896226
FA0031191,MARCONI 76,2549 MARCONI AVE,SACRAMENTO,CA,95821,38.61831182,-121.4018374,+19164896540
FA0031653,CIRCLE D,3040 AUBURN BLVD ,SACRAMENTO,CA,95821,,,+19164896955
FA0030856,T & Z COMPANY (FLYERS),2849 WATT AVE ,SACRAMENTO,CA,95821,,,+19164897133
FA0008010,LIQUOR LOCKER,3399 WATT AVE ,SACRAMENTO,CA,95821,,,+19164897208
FA0016302,PAPA MURPHY'S TAKE N BAKE PIZZA,2445 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,38.57515918,-121.4044748,+19164897272
FA0006602,ORIGINAL HAGEN'S ORANGE FREEZE (THE,2520 WALNUT AVE ,CARMICHAEL,CA,95608,,,+19164897842
FA0013745,NAGATO JAPANESE RESTAURANT,2820 MARCONI AVE 2,SACRAMENTO,CA,95821,,,+19164898230
FA0005093,7-ELEVEN FOOD STORE #2365-23010 D,5101 MARCONI AVE ,CARMICHAEL,CA,95608,38.61767149,-121.3455018,+19164898332
FA0002269,CATHAY EXPRESS,2550 COTTAGE WAY ,SACRAMENTO,CA,95825,,,+19164898484
FA0015594,BEYOND NAPA WINE MARKET,2580 FAIR OAKS BLVD STE 6,SACRAMENTO,CA,95825,,,+19164898665
FA0004987,THE ORIENT RESTAURANT,4005 MANZANITA AVE #4,CARMICHAEL,CA,95608,,,+19164898817
FA0006628,SUBWAY SANDWICHES #5977,1649 WATT AVE ,SACRAMENTO,CA,95864,38.59528394,-121.3834837,+19164899288
FA0047163,SUBWAY,2648 WATT AVE STE 101,SACRAMENTO,CA,95821,,,+19164899477
FA0001230,PERKOS CAFE & GRILL,925 3RD ST ,SACRAMENTO,CA,95814,,,+19164914000
FA0015077,N STREET CAFE,2022 N ST ,SACRAMENTO,CA,95811,38.57170953,-121.4810866,+19164914008
FA0001121,CAFE JALAPENOS,1413 21ST ST ,SACRAMENTO,CA,95811,,,+19164920727
FA0001203,O'MALLY'S BAR,1109 2ND ST,SACRAMENTO,CA,95814,,,+19164921230
FA0001977,KYOTO,1724 BROADWAY ,SACRAMENTO,CA,95818,,,+19164922250
FA0005873,GOLD STAR MART,930 S ST,SACRAMENTO,CA,95811,,,+19164922363
FA0013769,"SQUEEZE INN, MIDTOWN",1628 K ST ,SACRAMENTO,CA,95814,,,+19164922499
FA0044911,AMBROSIA CAFE AT 621 LLC,621 CAPITOL MALL STE 107,SACRAMENTO,CA,95814,,,+19164922528
FA0001101,THE SANDWICH SPOT,1630 18TH ST,SACRAMENTO,CA,95811,38.56989806,-121.4861212,+19164922613
FA0007304,BLUE PRYNT,815 11TH ST ,SACRAMENTO,CA,95814,,,+19164922969
FA0013281,OLD TOWN SMOKEHOUSE,1100 FRONT ST 140,SACRAMENTO,CA,95814,38.58298141,-121.505874,+19164929089
FA0014681,CANDY LAND,122 I ST 1 FL,SACRAMENTO,CA,95814,,,+19164929295
FA0001339,CHEF EDWARD LA BONNE SOUPE CAFE,920 8TH ST ,SACRAMENTO,CA,95814,38.58174999,-121.4964874,+19164929506
FA0018918,SAFEWAY #2684 [STARBUCKS],1814 19TH ST ,SACRAMENTO,CA,95811,38.56848055,-121.4862246,+19164929967
FA0005332,FISHER'S,50 NATOMA ST,FOLSOM,CA,95630,38.67629019,-121.1718674,+19164962044
FA0014451,BUFFALO WILD WINGS,2759 E BIDWELL ST ,FOLSOM,CA,95630,,,+19164968700
FA0004585,THE BIG SALAD SHOP,915 L ST 120,SACRAMENTO,CA,95814,38.57861732,-121.4950156,+19164970700
FA0004328,TERIYAKI TO GO,910 J ST ,SACRAMENTO,CA,95814,,,+19164970888
FA0013264,STREETS,1804 J ST ,SACRAMENTO,CA,95814,,,+19164981388
FA0003569,HAPPY PITA CAFE,1100 FRONT ST 110,SACRAMENTO,CA,95814,,,+19164981614
FA0046658,TAIWAN BEST MART,2219 10TH ST,SACRAMENTO,CA,95818,,,+19164981698
FA0005446,VALLEJO'S RESTAURANT [Restaurant & Bar],1100 O ST 5,SACRAMENTO,CA,95814,,,+19164981744
FA0004361,TAMAYA JAPANESE RESTAURANT,2131 J ST ,SACRAMENTO,CA,95816,,,+19164988388
FA0001354,BLACKBIRD KITCHEN & BAR,1015 9TH ST ,SACRAMENTO,CA,95814,,,+19164989224
FA0044670,MUNTEAN'S SOUPS,1225 J ST,SACRAMENTO,CA,95814,,,+19164989340
FA0001012,WAFFLE SQUARE INC,1825 10TH ST ,SACRAMENTO,CA,95814,,,+19164989567
FA0014461,LUIS JR'S MEXICAN FOOD,2901 K ST 190,SACRAMENTO,CA,95816,,,+19164989686
